id,trip_duration
id2416581,626.14
id2085062,639.06
id1801781,820.99
id2687942,800.12
id1102628,2603.62
id3837355,679.63
id0363646,557.19
id1824833,588.95
id0132045,834.37
id1238001,883.96
id2150443,620.97
id2156346,865.76
id0043271,535.87
id0444006,637.99
id1376950,851.33
id3356431,2336.95
id3453737,570.81
id2754550,578.53
id0927687,578.55
id3493697,879.32
id3859564,510.28
id0267801,853.65
id2698677,630.23
id3341926,836.59
id0705770,734.38
id1811839,380.24
id1629691,537.99
id0347598,500.86
id3766916,630.42
id1428665,735.89
id2011036,904.69
id2399116,583.67
id1750142,680.8
id0937089,698.38
id2445655,916.84
id0749736,386.93
id1163723,974.94
id2254318,741.84
id3536972,3436.98
id0548238,920.4
id1801216,471.77
id1631034,458.86
id1621787,411.0
id1955535,667.86
id2396169,556.0
id1307760,722.5
id3690479,960.73
id2253542,658.41
id1201301,415.8
id2606438,590.84
id1916514,362.88
id3132429,1143.64
id1417368,612.12
id1607105,826.29
id2729536,737.7
id1733184,621.74
id0256024,818.65
id1788836,843.05
id0309011,621.22
id3050397,622.92
id1709413,885.01
id1266373,566.23
id1622316,638.12
id2139497,553.95
id2304696,244.2
id3572192,658.17
id2897485,935.22
id0301225,553.68
id2328029,535.52
id0932080,464.23
id0143390,332.72
id1581463,528.14
id2348957,630.45
id1809171,883.89
id3321590,527.41
id3306502,370.04
id3210045,625.38
id0367316,3623.83
id1959958,803.68
id0538306,999.98
id3501601,457.67
id0859303,691.65
id3934990,623.2
id1964155,511.16
id2580570,3279.84
id0312382,538.93
id3405078,493.73
id3106950,790.08
id3955930,711.0
id3097245,2402.4
id1139409,898.08
id1324406,1354.97
id2088148,3323.23
id1613694,415.5
id0669335,952.17
id3031966,535.74
id3072998,675.29
id3522816,858.17
id1249640,941.15
id3433340,647.25
id3976625,730.76
id2399333,652.4
id3807724,973.89
id3237230,925.75
id0982481,828.49
id3403496,539.23
id2998748,707.88
id0640038,450.68
id0268512,779.87
id0151015,626.5
id3069228,900.09
id0003643,653.42
id1226235,692.03
id1779220,894.77
id0501654,665.18
id1917698,904.07
id3603538,629.21
id1662397,2082.59
id0236061,436.45
id1783351,713.5
id0564486,512.69
id0190648,788.38
id2412667,704.75
id1008672,794.57
id0079150,572.4
id0918487,504.54
id1848429,753.11
id0655086,580.03
id2181408,940.77
id0059102,437.28
id3989739,681.8
id0409076,801.39
id1781493,661.32
id1298493,729.71
id0622970,613.6
id3426463,973.25
id2162081,335.59
id0365503,793.45
id2800190,1155.76
id1759691,658.66
id0078964,654.18
id3675051,879.39
id3180042,531.0
id3172393,661.06
id3470460,733.75
id0883423,849.03
id1308817,649.74
id1389855,736.61
id3421062,513.37
id3618122,772.81
id0627106,803.04
id1104206,850.54
id3264886,1055.37
id2962210,1032.01
id2210595,888.56
id1589687,752.15
id1756543,974.38
id0465267,790.58
id1520308,451.48
id3580506,717.67
id2255003,441.95
id0979923,665.95
id2217780,515.86
id1905013,1285.12
id1150362,796.39
id2319286,738.11
id3973707,607.95
id1277847,829.06
id1689055,487.5
id2111082,669.71
id0957273,927.66
id2176844,569.43
id0501301,416.42
id0501081,588.19
id0541375,669.48
id3083539,497.26
id1096958,493.66
id0269607,1119.65
id2693660,575.96
id3293630,440.68
id0029910,406.49
id3298928,863.64
id3348243,648.92
id0295085,641.25
id1715772,639.82
id0152053,517.32
id2652323,893.67
id2480674,825.4
id3791702,1475.66
id0377920,795.65
id0469699,425.71
id1789558,463.04
id2058192,605.77
id1465239,514.82
id0567888,789.16
id3397465,3303.87
id0655494,716.29
id1253965,524.42
id3748170,651.79
id2115628,777.15
id1627841,845.43
id1316964,796.48
id0040944,640.97
id2056159,1526.75
id2936769,738.96
id1193280,503.39
id1379068,1402.7
id2362513,726.1
id3969005,609.01
id3089902,354.27
id0189274,579.96
id3402427,831.37
id2019361,884.32
id3856252,626.01
id3494673,576.35
id3756545,459.62
id0969857,1369.38
id1747798,521.81
id2223924,711.27
id0884060,831.05
id3746637,399.16
id0572234,563.1
id0179732,479.75
id2534291,1702.81
id0390640,875.63
id0364418,2152.67
id0540017,922.86
id2098549,620.22
id1959523,671.29
id0201824,1333.17
id0990267,872.29
id2282679,808.88
id0162995,638.02
id3849803,853.81
id3864962,1058.13
id0661042,708.84
id2935711,967.25
id3238112,1775.61
id2665321,809.78
id0825675,524.74
id2153229,526.38
id1767248,552.36
id3852722,628.44
id3371207,618.04
id1417638,729.46
id2147455,662.42
id1913976,426.73
id3438259,962.31
id0184090,644.17
id2892212,1648.59
id0276896,695.39
id3225450,688.22
id1684890,531.64
id1179256,756.13
id2898273,613.06
id3105824,1128.02
id0591174,663.28
id2939879,564.41
id0203203,1009.26
id1035669,990.92
id2797770,567.01
id3594179,666.71
id1230772,1061.33
id1253431,725.54
id0815922,532.62
id2373144,1554.55
id3095286,1354.91
id1259012,516.52
id3634408,593.06
id1494977,601.12
id0441998,879.5
id2739650,724.3
id1868258,594.56
id2598526,713.93
id0274306,782.01
id3425075,718.43
id3159511,594.81
id0583092,863.64
id0818214,629.4
id2377851,422.87
id2860457,840.48
id0383601,660.66
id3316872,1003.88
id3480498,759.31
id2205100,712.9
id1593952,730.76
id3501053,821.84
id0843043,570.11
id1549107,522.94
id2430061,535.24
id0975655,893.49
id3594214,587.33
id0680174,853.1
id0342160,493.78
id2668352,764.44
id1047105,650.21
id1650774,858.34
id0037209,534.62
id0593705,562.48
id3656304,583.18
id2281317,621.16
id0067146,698.21
id3881658,1176.31
id3886538,1788.73
id1168285,538.96
id2428924,842.92
id2676207,644.88
id0823389,900.31
id3085765,504.46
id3592264,846.07
id3477560,553.96
id0751813,662.24
id3293838,930.82
id3748288,1127.18
id0548490,776.64
id3421315,962.83
id1166820,724.0
id2097458,719.19
id2775756,711.32
id0881430,898.21
id1447600,685.11
id2366009,490.19
id0116982,496.43
id3537375,642.47
id3245219,549.3
id0565312,694.96
id2104007,994.61
id1387676,590.18
id3240698,469.95
id0185672,918.41
id3772371,499.58
id1138822,604.7
id3166856,2525.16
id3424172,916.59
id1289813,304.84
id0501198,858.18
id3299382,828.2
id2743152,447.09
id1827645,805.92
id0187208,1185.87
id1437854,737.2
id0252311,788.18
id1490653,781.97
id1244817,566.43
id1012868,1192.82
id2009575,627.05
id0774374,403.26
id1824769,563.58
id2382920,556.02
id0499041,405.64
id1300090,715.75
id2748774,584.29
id1355117,684.77
id3996644,570.4
id3449948,633.94
id2028401,426.87
id1718707,764.2
id0713902,1734.86
id1749162,731.77
id0534830,642.41
id1163091,1013.69
id2377394,459.77
id0517018,732.37
id3301818,1133.34
id2229768,434.17
id2323060,1398.94
id3877191,435.62
id1133164,648.99
id3542904,658.09
id3544343,640.81
id2330364,1263.73
id2392556,723.05
id0222872,2713.85
id3105360,631.04
id0600145,480.34
id2523045,1145.49
id3324198,740.25
id1136492,855.48
id1045865,606.09
id0073160,779.12
id0081026,622.47
id1750642,560.68
id3186501,453.18
id1187920,1410.21
id3331580,629.97
id1244815,676.53
id0419717,625.81
id0246610,518.11
id0801208,550.69
id1362141,696.47
id1580306,519.69
id1869125,569.21
id1470601,751.47
id2180385,469.12
id2069127,610.04
id2949342,589.07
id0842808,427.15
id2947334,784.0
id0236715,592.62
id2065038,535.29
id2281074,811.51
id2412253,493.74
id1954862,572.09
id1260510,581.01
id2800840,490.7
id2795464,1432.74
id2963193,1030.57
id3353328,844.27
id1921995,1093.52
id1243613,4328.52
id1859166,547.81
id2139343,541.3
id1430747,844.01
id2532204,818.6
id2315215,1070.22
id2581451,591.01
id3793611,1146.73
id2894660,387.44
id1273900,316.33
id2263934,652.6
id0499948,647.45
id0627416,581.04
id2495290,800.09
id0187936,870.22
id3917005,805.97
id3156985,558.49
id0242924,844.02
id3179481,1044.27
id0789224,722.82
id1689897,604.52
id3023493,595.23
id0218279,601.05
id2244378,1122.22
id1476178,1224.47
id1658906,561.16
id0612004,510.01
id3003084,621.28
id1260728,623.15
id1634191,807.63
id1742294,651.65
id0033904,990.67
id3056130,969.72
id0390668,881.72
id2843893,886.18
id3731095,762.7
id2332233,577.46
id2112620,660.45
id3820846,697.89
id1940222,659.91
id0602591,596.18
id2997214,451.74
id0257003,525.21
id0520510,1249.18
id2509817,353.67
id2065753,604.98
id0778221,723.69
id3417637,428.62
id0533146,480.99
id2384406,521.55
id0503061,729.07
id2482922,634.08
id1234816,729.39
id2941353,573.38
id1010320,727.31
id0564230,816.85
id0105752,766.76
id3839858,1230.01
id1299174,777.74
id3795644,580.64
id2084635,1360.37
id0942123,568.58
id2035109,987.97
id0372963,778.31
id3632569,761.17
id3287869,626.49
id0951204,549.66
id3257998,502.46
id3093914,765.32
id1186093,935.11
id3165037,485.47
id3322450,774.45
id0552665,4889.38
id0163691,893.29
id1052200,355.95
id0484274,794.03
id2055032,463.5
id3546348,706.75
id3230092,1016.78
id3511152,282.59
id2456050,1136.67
id3242769,648.12
id0703437,1273.33
id0495202,703.8
id3033544,927.98
id1927275,967.49
id3878587,400.41
id0945199,592.15
id1564661,578.22
id3717409,1158.07
id3655721,497.47
id1654931,563.98
id0246730,374.69
id1374807,656.46
id0481920,777.77
id1669132,936.6
id3648363,640.7
id3806158,795.72
id0940446,815.57
id0057486,827.15
id0340824,453.74
id3360780,489.51
id1380872,580.66
id2218440,601.88
id1789016,845.48
id0322844,958.19
id2724605,404.67
id1919826,474.94
id2443692,579.04
id0621501,859.54
id0081543,617.14
id1530460,658.38
id1022336,794.96
id1231783,720.05
id1951062,739.56
id1191466,532.44
id3372735,714.0
id3566136,609.48
id1556716,706.37
id3314433,727.26
id3717331,543.47
id3022437,681.23
id3030213,624.66
id0797072,982.18
id2956991,1032.15
id2326128,664.31
id2258315,1553.89
id0788214,733.06
id2158041,529.17
id1690053,542.56
id1550367,460.83
id1270857,1054.76
id1511500,859.07
id3428794,588.93
id3721271,741.35
id0412781,539.95
id0254260,606.0
id2913782,325.74
id2746400,824.39
id2458601,812.64
id1093418,591.63
id1462554,564.98
id3516056,712.38
id2029991,724.84
id3527474,399.79
id1279228,794.32
id3090986,804.74
id2182094,607.67
id3263261,497.54
id1469172,461.9
id2072415,774.69
id1026907,698.54
id3101558,586.45
id1004096,4999.53
id2537285,768.15
id0219904,650.68
id3363233,547.54
id0713423,709.49
id0952532,650.28
id3943361,809.95
id0299860,499.5
id0846824,937.28
id3749253,7659.08
id2407706,690.69
id0602890,450.92
id1425440,886.73
id2917743,520.66
id3934607,788.88
id2084049,791.68
id2696835,876.23
id3047125,790.13
id0705106,535.7
id1833146,774.23
id0406826,563.31
id0559962,878.14
id0917133,2820.88
id3474958,874.12
id3999986,519.07
id3275758,455.09
id2112302,629.1
id0081237,686.87
id0894901,561.4
id3654103,768.54
id0560365,880.39
id2547122,554.68
id1931869,755.91
id1367759,669.8
id2768931,548.41
id1844053,747.92
id3459341,506.76
id0828986,680.57
id3767024,1591.03
id0548333,715.84
id0238275,679.7
id1301540,731.79
id1837494,661.1
id3237024,854.19
id1625705,722.15
id2192027,531.72
id1746979,719.88
id0680945,502.84
id0967688,1404.32
id1520286,880.05
id3580465,775.61
id2019222,667.71
id2797693,635.31
id0369850,527.97
id2486341,563.16
id0776092,614.98
id0499270,647.88
id3849255,974.13
id1776295,815.59
id0973973,1078.45
id1022242,1110.91
id1049957,1485.83
id1048750,532.49
id3743304,658.28
id2441571,479.86
id3880125,407.59
id0902168,991.42
id1494527,1194.54
id1832367,552.84
id0989532,868.31
id1458760,551.71
id1087057,844.19
id3630342,609.77
id3749286,807.08
id2355414,453.77
id1454927,486.79
id3982477,625.21
id0157501,7629.86
id0889218,797.81
id2890548,481.89
id2503557,554.08
id3376879,455.91
id1730869,642.18
id0981035,648.3
id2707017,489.68
id2085991,688.49
id3133421,661.83
id0592332,497.68
id1008350,392.49
id2487999,693.83
id0504556,538.54
id1428324,614.02
id3883548,619.59
id2167039,619.14
id0003457,654.23
id0743956,664.33
id2774377,562.06
id2469445,1343.53
id1649611,342.06
id1512167,930.51
id1263186,546.08
id2426533,509.95
id1961056,483.71
id1894147,613.88
id0724482,500.4
id2191993,1516.86
id0873384,2352.67
id0002852,721.0
id2512544,933.25
id3990869,586.6
id3782269,489.79
id0844853,800.68
id3937247,683.56
id2384154,494.78
id3597085,395.24
id3735134,605.56
id3662979,729.46
id3614655,1096.97
id3885109,1146.25
id1688687,639.32
id2104093,459.36
id3466392,732.46
id2610383,536.22
id0470465,615.63
id1882860,783.11
id2721238,681.29
id0537580,686.98
id1919910,783.53
id0930143,732.99
id2877682,864.04
id2858107,644.09
id2991631,487.3
id1196924,679.49
id2132356,692.81
id3531573,607.96
id0944859,6588.44
id2752965,1179.37
id1914382,820.74
id2646443,990.18
id2472881,397.11
id3413916,988.97
id2693338,877.67
id1195529,710.3
id0239551,737.2
id2944660,671.96
id2888023,1510.16
id1876647,1105.31
id0168342,2161.42
id3455896,580.92
id0359049,609.49
id0717071,468.23
id2032387,580.07
id3474429,1175.62
id3840366,854.83
id3074511,418.99
id1577680,856.74
id2011553,634.94
id3939474,689.99
id2532447,708.12
id2123466,811.81
id3058907,905.24
id0924807,778.96
id0203774,1376.06
id2502810,770.48
id3022276,1624.72
id0204979,428.15
id3250724,1082.18
id3202375,763.34
id3202488,782.93
id3998554,647.06
id3331117,385.32
id0832043,429.31
id2806025,539.73
id1386168,435.56
id1470417,663.67
id0452766,704.32
id0757729,760.43
id2475197,742.42
id1434008,899.28
id3014576,1777.95
id3585808,674.66
id0493665,622.42
id0791292,351.84
id1352396,734.22
id3083470,617.62
id1244373,523.76
id1434636,551.13
id0121518,713.41
id1135696,703.36
id3209776,567.01
id3563049,720.85
id0328588,663.15
id3226519,926.56
id1123208,524.08
id0652913,374.2
id0921903,574.16
id0286572,766.37
id1674100,476.0
id2761135,759.36
id1396166,845.4
id1798076,658.76
id3830141,661.02
id1799996,788.76
id3111727,840.98
id2346129,1830.25
id1233577,844.37
id2084564,617.59
id2814343,748.97
id0667697,1464.76
id1470108,762.73
id2098032,543.24
id0860860,833.44
id3097179,808.38
id1576031,867.69
id2166510,9866.1
id2282344,864.62
id2688981,591.91
id0648938,549.99
id1928041,814.66
id2035715,708.62
id2368486,5385.81
id0877539,871.36
id3559291,2234.68
id2462512,545.07
id1278332,910.91
id1217216,637.68
id1828578,656.77
id3340847,452.37
id1950446,540.66
id1148412,399.53
id2702466,848.12
id0827798,611.08
id2153996,965.6
id2380747,430.08
id3385944,585.53
id0374769,859.38
id3184085,783.92
id1633425,971.5
id2416041,760.32
id1354697,769.61
id3359239,802.11
id0331967,1049.93
id0160449,527.79
id0302763,289.52
id1169173,603.75
id3214627,676.76
id3483926,780.95
id1996288,1509.32
id0704685,718.47
id2541671,742.4
id2156237,808.96
id1121966,558.72
id2722045,413.54
id0404139,754.23
id0399664,857.53
id3669167,631.64
id2157669,496.73
id2240292,420.66
id2094642,496.31
id0911831,705.98
id3122785,522.59
id1301461,944.56
id3558115,401.53
id1459606,2650.8
id2287044,658.45
id0718222,432.27
id1114235,580.76
id1384249,723.66
id2219274,440.56
id2590206,573.58
id2158211,614.67
id2289399,622.57
id2100192,749.52
id2954127,620.91
id0437266,707.99
id2512259,515.53
id0052782,839.74
id1713543,541.8
id3895659,1519.18
id0839270,522.94
id3962227,825.74
id2517282,1116.36
id0079578,544.74
id2883641,651.78
id3016492,408.92
id3990292,872.86
id1307231,380.72
id2829141,527.36
id3231215,762.62
id1794423,1135.32
id0771318,717.22
id2422982,446.45
id3674350,230.08
id3317396,390.21
id1027877,488.7
id3961513,644.05
id0593143,977.14
id1926269,534.47
id1889133,861.2
id3924503,487.35
id2611594,556.35
id1367602,611.96
id3281984,559.05
id3981726,859.42
id3858874,576.04
id0913006,514.82
id3754234,693.57
id2455409,739.07
id1254786,623.04
id3381128,771.47
id2093889,710.42
id2749918,562.51
id3629797,564.46
id3802737,344.33
id3710540,535.23
id3976908,609.48
id0160092,655.8
id2711528,665.35
id3308917,449.26
id0408439,260.3
id1009153,676.52
id1132115,434.55
id1677618,791.4
id1790478,688.71
id0639874,654.04
id2416795,575.68
id3925501,470.69
id0641059,579.93
id2570800,721.56
id0406059,768.48
id3078038,552.98
id2408158,1071.34
id2502727,1033.96
id0576875,500.74
id3756579,596.36
id1872901,973.17
id3634613,581.27
id2426690,564.88
id2535338,1386.33
id0333335,744.17
id2310870,492.3
id0551917,1690.75
id3840808,401.12
id2192277,573.72
id0272087,947.58
id2638263,1743.74
id0912674,643.55
id3914825,660.68
id0042130,575.68
id0472277,575.63
id0687451,569.97
id1581936,717.09
id1559567,512.39
id0816722,574.08
id0674443,618.92
id3864967,718.21
id3223795,982.34
id1011380,325.78
id2066606,635.16
id3623264,1140.51
id2641569,414.95
id3367147,641.57
id1091589,481.72
id3678900,403.41
id2423712,611.15
id1310674,638.03
id3267154,561.59
id1431128,684.16
id3718690,570.06
id2923419,574.2
id2732679,538.01
id2725598,1403.15
id0386598,592.59
id3863339,736.8
id2198834,393.69
id3190261,1062.22
id2855738,910.66
id3075554,564.66
id3669399,1360.37
id2074691,670.2
id3325348,648.5
id3206282,670.26
id3723409,945.29
id1965449,755.48
id2610023,545.57
id3080049,757.91
id2616730,494.34
id2705064,515.68
id2384721,587.26
id3998234,4267.55
id1796632,500.11
id1022727,2081.56
id3095123,906.44
id2166099,438.72
id2655343,575.89
id1550460,440.85
id2254744,1113.06
id3432320,668.78
id2418877,577.67
id2242121,532.56
id0255253,550.18
id2690958,720.67
id1046144,464.98
id3660291,395.92
id2249780,753.31
id0307138,487.42
id1605650,558.94
id3101411,742.12
id3534394,2378.9
id1980121,455.69
id0843114,596.21
id1758231,650.04
id1831725,750.39
id1979401,589.67
id1816347,1217.11
id3353300,616.0
id2557605,583.05
id1095179,859.76
id1869273,691.63
id3132085,1178.97
id2943439,733.24
id0808465,735.71
id0747165,676.95
id0420123,722.72
id3205796,672.01
id3797013,436.65
id3273958,1164.11
id0385069,770.64
id2307346,891.09
id3806485,592.8
id1612091,1083.5
id2643667,584.18
id2862046,516.22
id3290860,623.78
id3549836,1813.06
id0352974,890.49
id2660057,681.66
id3106710,811.56
id0387390,540.21
id2110457,466.19
id1193666,587.21
id0004780,486.44
id3784821,460.32
id0261696,900.61
id3759766,679.15
id2235348,2312.86
id1092754,675.26
id0779623,564.95
id1480639,465.81
id3063376,535.83
id1684841,747.44
id0142384,451.93
id2638368,436.2
id0521684,801.31
id0926108,468.78
id2216016,489.23
id1779365,531.1
id0454367,2029.53
id2626700,794.88
id0257586,628.17
id3961825,1654.05
id2499617,470.04
id0156264,606.11
id2893144,353.07
id2958404,644.14
id0533758,347.81
id3048714,756.83
id0174431,690.67
id0173282,793.86
id3840347,577.8
id3942712,863.54
id1734915,691.86
id2153634,829.55
id0533294,359.56
id0390039,1630.53
id0034347,885.52
id3752553,811.24
id2868616,1082.04
id2838240,442.07
id2867392,842.87
id2755337,663.21
id2665880,655.56
id2203956,580.3
id3367506,583.23
id2712460,797.83
id1269069,752.66
id2844300,455.38
id2449825,826.85
id2611398,632.09
id2481094,663.4
id2466058,651.01
id2717281,1098.76
id1023129,491.98
id3446943,444.97
id2283570,977.87
id3350620,653.88
id1310649,651.75
id2896885,751.82
id1779767,689.43
id3506371,3993.11
id2691842,784.25
id0163026,524.39
id3067737,364.96
id3103113,1473.22
id2650778,597.33
id2577080,453.92
id3229021,1773.1
id1157262,522.39
id1339192,583.02
id0620603,557.47
id3214959,684.38
id2386697,589.86
id2050185,375.37
id3589757,681.31
id1694302,495.71
id0867243,793.76
id3063312,595.9
id1030866,3376.63
id2820389,597.23
id1687771,828.79
id3869093,794.21
id2844016,878.21
id2013816,903.69
id3609512,568.95
id0807188,609.15
id2870054,1453.52
id3248189,550.9
id3029608,516.78
id0958980,686.62
id0129415,739.72
id2361476,921.98
id2281187,751.7
id1167464,639.97
id2831765,559.3
id3704144,652.94
id2597968,627.29
id0748324,1311.52
id3046275,671.39
id0749458,924.84
id0668399,544.66
id0326111,651.88
id1352998,565.45
id0169361,619.62
id0900900,2503.56
id1055716,540.88
id3250819,567.97
id0182324,663.05
